time,open,high,low,close,GodModeAlert,Fast,Slow,High,Fib,Fib Green,Fib Red,EMA Long/Short,Fast,Slow,High,Fib,BBWP,God Buy,God Sell,Ultra Buy,Ultra Sell,Perfect Setup,BBWP,Extreme Hi,Extreme Lo,MA 1
1763104500,97383.98,97709.06,97285.5,97699.28,0,31.77931367723864,27.316335862431856,29.88752424856498,35.20216483198902,0,1,-1,31.77931367723864,27.316335862431856,29.88752424856498,35.20216483198902,-13.5,0,0,1,0,0,75.79365079365078,NaN,NaN,86.5079365079365
1763105400,97699.28,97709.03,96783.47,97166,0,36.34792395654188,28.29327707260655,30.167346815018167,32.815989280928974,0,1,-1,36.34792395654188,28.29327707260655,30.167346815018167,32.815989280928974,-14.100000000000001,0,0,1,0,0,55.952380952380956,NaN,NaN,79.36507936507937
1763106300,97165.99,97677.16,97113.3,97151.98,0,40.98271978168488,29.14853968381282,30.40845513546573,26.824825508586603,0,1,-1,40.98271978168488,29.14853968381282,30.40845513546573,26.824825508586603,-14.100000000000001,0,0,0,0,0,54.761904761904766,NaN,NaN,72.06349206349208
1763107200,97151.97,97210.03,96840.23,96909.66,0,44.2522571728425,29.642086821206412,30.341066566479014,24.01873210204135,0,1,-1,44.2522571728425,29.642086821206412,30.341066566479014,24.01873210204135,-13.2,0,0,0,0,0,49.60317460317461,NaN,NaN,64.04761904761907
1763108100,96909.67,97476.84,96856,96930.52,0,44.740000086286315,30.110301023330834,30.1057856226315,21.594461813309596,0,1,-1,44.740000086286315,30.110301023330834,30.1057856226315,21.594461813309596,-16.200000000000003,0,0,0,0,0,52.38095238095239,NaN,NaN,57.698412698412696
1763109000,96930.53,97274,96787.99,97214.22,0,45.32263494469409,30.794780620375096,29.834429137743008,24.928408165410037,0,1,-1,45.32263494469409,30.794780620375096,29.834429137743008,24.928408165410037,-19.200000000000003,0,0,0,0,0,51.98412698412699,NaN,NaN,52.93650793650794
1763109900,97214.22,97455.03,96990,97377.41,0,46.142594726129836,31.671871038571048,29.67240360892536,29.82040739475787,0,1,-1,46.142594726129836,31.671871038571048,29.67240360892536,29.82040739475787,-19.5,0,0,0,0,0,53.17460317460318,NaN,NaN,52.38095238095239
1763110800,97377.41,97553.7,97212.67,97338.74,0,47.89808385835909,32.85532587883583,29.627652092055634,31.18349841053001,0,1,-1,47.89808385835909,32.85532587883583,29.627652092055634,31.18349841053001,-25.2,0,0,0,0,0,48.80952380952381,NaN,NaN,51.19047619047618
1763111700,97338.73,97400,96991,97079.17,0,48.32395830422901,33.992483213357914,29.52619147115017,27.918735605005775,0,1,-1,48.32395830422901,33.992483213357914,29.52619147115017,27.918735605005775,-25.2,0,0,0,0,0,48.80952380952381,NaN,NaN,51.031746031746025
1763112600,97079.16,97153.07,96681.63,97153.06,0,49.49493356361264,35.47337798571837,29.552670457836864,25.886140521416205,0,1,-1,49.49493356361264,35.47337798571837,29.552670457836864,25.886140521416205,-25.2,0,0,0,0,0,46.03174603174603,NaN,NaN,49.76190476190476
1763113500,97153.07,97153.07,96767.82,96839.93,0,48.85726788282642,35.91823318766162,29.406305711719845,23.267236774119997,0,1,-1,48.85726788282642,35.91823318766162,29.406305711719845,23.267236774119997,-24,0,0,0,0,0,43.25396825396825,NaN,NaN,48.01587301587301
1763114400,96839.94,97040,96727.06,96949.99,0,47.25020962241743,36.08258229578013,29.27622839416889,21.044277469808808,0,1,-1,47.25020962241743,36.08258229578013,29.27622839416889,21.044277469808808,-24.6,0,0,0,0,0,41.269841269841265,NaN,NaN,45.634920634920626
1763115300,96950,97100,96910,96999.9,0,45.176155441253556,36.04605831495317,29.169049965742932,22.79543125870268,0,1,-1,45.176155441253556,36.04605831495317,29.169049965742932,22.79543125870268,-24,0,0,0,0,0,40.07936507936508,NaN,NaN,43.88888888888888
1763116200,96999.9,97286.92,96910,97205,0,44.733204233286806,36.505663270145284,29.29215377344881,25.586965469528533,0,1,-1,44.733204233286806,36.505663270145284,29.29215377344881,25.586965469528533,-26.7,0,0,0,0,0,26.190476190476193,NaN,NaN,39.36507936507936
1763117100,97205,97205,96668.73,96752.2,0,42.733827457813966,36.60018757207595,29.27007078063915,22.87545210134073,0,1,-1,42.733827457813966,36.60018757207595,29.27007078063915,22.87545210134073,-26.7,0,0,0,0,0,30.158730158730158,NaN,NaN,36.19047619047619
1763118000,96752.19,96945.61,96668.79,96769.1,0,40.05975757861263,36.74200074350106,29.288376431287496,18.10375780504255,0,1,-1,40.05975757861263,36.74200074350106,29.288376431287496,18.10375780504255,-26.1,0,0,0,0,0,31.349206349206348,NaN,NaN,33.80952380952381
1763118900,96769.11,96819.63,96378.64,96529.87,0,37.49925919469867,36.57433411947157,29.248109104756605,15.669963831892748,0,1,-1,37.49925919469867,36.57433411947157,29.248109104756605,15.669963831892748,-21.9,0,0,0,0,0,41.66666666666667,NaN,NaN,33.888888888888886
1763119800,96529.88,96562.98,95711,96202.09,0,34.689887054082604,35.831200586903705,29.071717468869352,11.65145345684925,0,1,-1,34.689887054082604,35.831200586903705,29.071717468869352,11.65145345684925,-12.3,0,0,0,0,0,61.111111111111114,NaN,NaN,38.095238095238095
1763120700,96202.1,96263.47,95755,96167.44,0,31.44812500949317,34.611095240628565,28.74203624719346,9.89006974496429,0,1,-1,31.44812500949317,34.611095240628565,28.74203624719346,9.89006974496429,-8.7,0,0,0,0,0,66.66666666666666,NaN,NaN,46.19047619047619
1763121600,96167.45,96167.45,95538,95609.54,0,26.50588742545563,32.86336040500364,28.293767129086287,5.484889475795757,0,1,-1,26.50588742545563,32.86336040500364,28.293767129086287,5.484889475795757,-4.5,0,0,0,0,0,73.80952380952381,NaN,NaN,54.920634920634924
1763122500,95609.54,95935.42,95525.02,95756.95,0,23.60211112061183,31.208139612465537,27.895073069036933,3.0510389337400774,0,1,-1,23.60211112061183,31.208139612465537,27.895073069036933,3.0510389337400774,-7.199999999999999,0,0,0,0,0,75.79365079365078,NaN,NaN,63.80952380952381
1763123400,95756.94,95918.78,94560.48,94881.12,0,21.187417259521318,29.281489366489314,27.454714902872638,5.0289633422702416,0,1,-1,21.187417259521318,29.281489366489314,27.454714902872638,5.0289633422702416,-2.6999999999999993,0,0,0,0,0,86.5079365079365,NaN,NaN,72.77777777777779
1763124300,94881.12,95564.48,94779.6,95350.75,1,21.04494632058913,28.096911687249396,27.01380789232628,9.349787824260257,0,1,-1,21.04494632058913,28.096911687249396,27.01380789232628,9.349787824260257,-3.900000000000002,0,0,0,0,0,88.09523809523809,NaN,NaN,78.17460317460318
1763125200,95350.76,95695.83,95010,95050.4,1,20.74304137437688,26.93664256829007,26.508660912072006,10.774504572593397,0,1,-1,20.74304137437688,26.93664256829007,26.508660912072006,10.774504572593397,-5.400000000000002,0,0,0,0,0,89.68253968253968,NaN,NaN,82.77777777777779
1763126100,95050.41,95199.99,94700,95099.99,1,20.970880227206536,25.94060943609433,26.016386879445562,8.726720058399923,0,1,-1,20.970880227206536,25.94060943609433,26.016386879445562,8.726720058399923,-8.100000000000001,0,0,0,0,0,90.07936507936508,NaN,NaN,86.03174603174604
1763127000,95099.99,95177.67,94571.1,94727.8,1,21.143717519736896,24.511959965433185,25.473315027379194,6.1802328095103825,0,1,-1,21.143717519736896,24.511959965433185,25.473315027379194,6.1802328095103825,-11.100000000000001,0,0,1,0,0,90.47619047619048,NaN,NaN,88.96825396825398
1763127900,94727.8,95620.02,94572.18,95243.95,1,23.27579634792921,23.92584399198094,25.24162300639175,8.017939738462115,0,1,-1,23.27579634792921,23.92584399198094,25.24162300639175,8.017939738462115,-13.5,1,0,0,0,1,86.90476190476191,NaN,NaN,89.04761904761907
1763128800,95243.95,95827.84,95043.98,95338.66,1,26.439400442089212,23.69661048671197,25.177134030508633,13.774752428593562,0,1,-1,26.439400442089212,23.69661048671197,25.177134030508633,13.774752428593562,-23.4,0,0,1,0,0,81.74603174603175,NaN,NaN,87.7777777777778
1763129700,95338.66,95768.68,95297.54,95412.62,0,29.691571634324966,23.94462271769802,25.248329333502852,15.364317298521957,0,1,-1,29.691571634324966,23.94462271769802,25.248329333502852,15.364317298521957,-22.8,0,0,1,0,0,74.60317460317461,NaN,NaN,84.76190476190479
1763130600,95412.62,96553.06,94951.43,96425.39,0,35.881490123826254,25.638001576034497,25.835141750790473,25.605781880826438,0,1,-1,35.881490123826254,25.638001576034497,25.835141750790473,25.605781880826438,-4.5,0,0,0,0,0,72.61904761904762,NaN,NaN,81.2698412698413
1763131500,96425.39,96801.53,96207.68,96542.38,0,43.427020040741105,28.18325271958382,26.695472391322973,36.25276597669611,0,1,-1,43.427020040741105,28.18325271958382,26.695472391322973,36.25276597669611,-1.2000000000000028,0,0,0,0,0,76.98412698412699,NaN,NaN,78.5714285714286
1763132400,96542.38,96586.04,95868.4,96105.71,0,50.2277166626324,30.8221389852988,27.4567689226224,33.24006604417281,0,1,-1,50.2277166626324,30.8221389852988,27.4567689226224,33.24006604417281,-1.5,0,0,0,0,0,76.19047619047619,NaN,NaN,76.42857142857144
1763133300,96105.7,96850,95947.68,96543.46,0,56.47309769226286,33.75822492825367,28.370548495931473,33.2502440844854,0,1,-1,56.47309769226286,33.75822492825367,28.370548495931473,33.2502440844854,-3.6000000000000014,0,0,0,0,0,80.95238095238095,NaN,NaN,76.2698412698413
1763134200,96543.47,96913.94,96468.77,96784.4,0,62.726765011038154,37.075543237084794,29.45018708639615,39.64629425091509,0,1,-1,62.726765011038154,37.075543237084794,29.45018708639615,39.64629425091509,-4.5,0,0,0,0,0,86.90476190476191,NaN,NaN,78.73015873015875
1763135100,96784.39,97322.35,96706,96796.14,0,67.53155774769479,39.980115936752895,30.478656499310336,42.027578719602474,1,0,-1,67.53155774769479,39.980115936752895,30.478656499310336,42.027578719602474,-8.400000000000002,0,0,0,0,0,87.6984126984127,NaN,NaN,81.74603174603176
1763136000,96796.14,96831.3,96272.39,96513.32,0,68.90835186159666,42.50839062956511,31.323324046984872,39.47289060114528,0,1,-1,68.90835186159666,42.50839062956511,31.323324046984872,39.47289060114528,-24,0,0,0,0,0,88.09523809523809,NaN,NaN,83.96825396825399
1763136900,96513.33,97211.36,96271.34,96974.13,0,70.3240218963057,45.35857753301944,32.303491015160645,41.30594662692161,1,0,-1,70.3240218963057,45.35857753301944,32.303491015160645,41.30594662692161,-19.5,0,0,0,0,0,88.09523809523809,NaN,NaN,86.34920634920637
1763137800,96974.13,97411.11,96909.49,97111.96,0,72.16506201834648,48.487439443881996,33.2457064378188,47.96882320271155,1,0,-1,72.16506201834648,48.487439443881996,33.2457064378188,47.96882320271155,-15.600000000000001,0,0,0,0,0,87.6984126984127,NaN,NaN,87.69841269841272
1763138700,97111.96,97285.48,96930,97011.22,0,72.82410636820673,51.28732277794331,34.177275050655204,50.54864224168872,1,0,-1,72.82410636820673,51.28732277794331,34.177275050655204,50.54864224168872,-24,0,0,0,0,0,78.96825396825396,NaN,NaN,86.11111111111113
1763139600,97011.22,97106.62,96940.52,97001.59,0,72.4388284330183,53.8711026748328,35.084402600869836,51.092044555380596,1,0,-1,72.4388284330183,53.8711026748328,35.084402600869836,51.092044555380596,-26.1,0,0,0,0,0,73.4126984126984,NaN,NaN,83.25396825396828
1763140500,97001.6,97128.45,96509.03,96719.03,0,70.9615815827191,56.019918085796675,35.92047665057545,48.980602594695995,0,1,-1,70.9615815827191,56.019918085796675,35.92047665057545,48.980602594695995,-25.5,0,0,0,0,0,62.698412698412696,NaN,NaN,78.17460317460319
1763141400,96719.03,96731.04,96307.69,96341.12,0,67.57489102694126,56.8204004796368,36.51832338627136,42.649466230700895,0,1,-1,67.57489102694126,56.8204004796368,36.51832338627136,42.649466230700895,-17.4,0,0,0,0,0,49.2063492063492,NaN,NaN,70.39682539682542
1763142300,96341.12,96394.74,95600,95842.56,0,61.547234903749256,56.31341097200312,36.7732197989792,33.61127083494685,0,1,-1,61.547234903749256,56.31341097200312,36.7732197989792,33.61127083494685,-8.7,0,0,0,0,0,55.158730158730165,NaN,NaN,63.888888888888914
1763143200,95842.57,96319.98,95606.73,96319.98,0,56.350822825383915,56.00293851872698,37.17392581517592,34.253544930898315,0,1,-1,56.350822825383915,56.00293851872698,37.17392581517592,34.253544930898315,-8.100000000000001,0,0,0,0,0,56.74603174603175,NaN,NaN,59.44444444444448
1763144100,96319.98,96329.58,95723.26,96050.9,0,50.781453431820665,55.21827706013518,37.48466083490149,41.354309913572735,0,1,-1,50.781453431820665,55.21827706013518,37.48466083490149,41.354309913572735,-9.600000000000001,0,0,0,0,0,57.936507936507944,NaN,NaN,56.34920634920638
1763145000,96050.89,96188.99,95256,95377.75,0,44.21126054418829,53.52643347516805,37.52223187547052,33.18593233647117,0,1,-1,44.21126054418829,53.52643347516805,37.52223187547052,33.18593233647117,-4.5,0,0,0,0,0,67.46031746031747,NaN,NaN,57.30158730158731
1763145900,95377.75,95526.51,95000,95075.53,0,37.860747961129896,51.11623962863805,37.28215430862531,19.55876117775578,0,1,-1,37.860747961129896,51.11623962863805,37.28215430862531,19.55876117775578,-3.6000000000000014,0,0,0,0,0,78.96825396825396,NaN,NaN,63.25396825396827
1763146800,95075.53,95428.58,94800.55,95403.55,0,34.24622985606703,49.08648649343391,37.17672667034771,21.051886057711062,0,1,-1,34.24622985606703,49.08648649343391,37.17672667034771,21.051886057711062,-7.199999999999999,0,0,0,0,0,82.53968253968253,NaN,NaN,68.73015873015873
1763147700,95406.15,95920,95377.02,95737.7,0,33.160764306425044,47.23351481309226,37.2275446663483,31.74190933172449,0,1,-1,33.160764306425044,47.23351481309226,37.2275446663483,31.74190933172449,-10.5,0,0,0,0,0,83.73015873015873,NaN,NaN,74.12698412698414
1763148600,95737.7,95750,95368.5,95368.5,0,31.73084840780394,45.1177543323729,37.32395282594579,31.191219122854957,0,1,-1,31.73084840780394,45.1177543323729,37.32395282594579,31.191219122854957,-10.2,0,0,0,0,0,83.33333333333334,NaN,NaN,79.20634920634922
1763149500,95368.49,95825.67,95275.25,95778.29,0,32.789823106868155,43.587341605942115,37.653995657131944,31.828951379003616,0,1,-1,32.789823106868155,43.587341605942115,37.653995657131944,31.828951379003616,-14.700000000000001,0,0,0,0,0,76.98412698412699,NaN,NaN,81.11111111111111
1763150400,95778.3,95940,95370.92,95475.01,0,34.96162510555699,42.01038834717397,37.97491152365811,33.50238972840978,0,1,-1,34.96162510555699,42.01038834717397,37.97491152365811,33.50238972840978,-21.9,0,0,0,0,0,72.61904761904762,NaN,NaN,79.84126984126985
1763151300,95475,95557.82,94900,94934.15,0,35.80955237846014,39.96303406537153,38.02114866487874,20.23963272655273,0,1,-1,35.80955237846014,39.96303406537153,38.02114866487874,20.23963272655273,-15.3,0,0,1,0,0,65.87301587301587,NaN,NaN,76.50793650793652
1763152200,94934.16,95100,94201.77,94377.76,0,34.52061481403784,37.59847384799115,37.53969603534692,8.355915289204642,0,1,-1,34.52061481403784,37.59847384799115,37.53969603534692,8.355915289204642,-6,0,0,1,0,0,69.44444444444444,NaN,NaN,73.65079365079364
1763153100,94377.76,94475.95,94211.18,94377.47,0,31.900965998394568,35.50414732682134,36.831094861124825,4.989759229959024,0,1,-1,31.900965998394568,35.50414732682134,36.831094861124825,4.989759229959024,-2.1000000000000014,0,0,0,0,0,73.80952380952381,NaN,NaN,71.74603174603176
1763154000,94377.46,95000,94231.78,94890.64,0,30.804161239072897,33.6653949569829,36.27267934211342,12.32541210418184,0,1,-1,30.804161239072897,33.6653949569829,36.27267934211342,12.32541210418184,-4.199999999999999,0,0,0,0,0,73.4126984126984,NaN,NaN,71.03174603174604
1763154900,94890.64,95172.95,94643.71,94692.17,0,29.062038543781,31.9915429655509,35.639648422624134,16.875952496584457,0,1,-1,29.062038543781,31.9915429655509,35.639648422624134,16.875952496584457,-5.100000000000001,0,0,0,0,0,65.07936507936508,NaN,NaN,69.52380952380952
1763155800,94692.17,95047.67,94667.76,95031.41,0,29.405963224478004,31.284276571648213,35.145966481495726,19.430880056245254,0,1,-1,29.405963224478004,31.284276571648213,35.145966481495726,19.430880056245254,-11.400000000000002,0,0,0,0,0,58.730158730158735,NaN,NaN,68.0952380952381
1763156700,95029.62,95150.56,94920.27,95059.47,0,32.168941443720286,31.440214244168644,34.74555153671594,25.169678364404977,0,1,-1,32.168941443720286,31.440214244168644,34.74555153671594,25.169678364404977,-18,0,0,1,0,0,57.53968253968254,NaN,NaN,65.71428571428572
1763157600,95059.46,95377.76,94718.96,94737.6,0,34.90005121681283,31.45933746023505,34.33147024318025,20.7869794416948,0,1,-1,34.90005121681283,31.45933746023505,34.33147024318025,20.7869794416948,-18.9,0,0,1,0,0,59.523809523809526,NaN,NaN,62.85714285714287
1763158500,94737.6,95322.31,94700,95282.98,0,39.26267149014002,31.645323753848864,34.00243823723337,24.121028780433907,0,1,-1,39.26267149014002,31.645323753848864,34.00243823723337,24.121028780433907,-17.700000000000003,0,0,1,0,0,57.53968253968254,NaN,NaN,59.6825396825397
1763159400,95282.97,95479.45,95217.42,95382.01,0,44.17001554849243,32.42301752082432,33.77812709388314,33.73355052163957,0,1,-1,44.17001554849243,32.42301752082432,33.77812709388314,33.73355052163957,-21.3,0,0,1,0,0,53.17460317460318,NaN,NaN,57.30158730158731
1763160300,95382.01,95482.74,94811.04,95179.99,0,48.34361059831798,32.89608437074333,33.49677993914929,32.845584738497365,0,1,-1,48.34361059831798,32.89608437074333,33.49677993914929,32.845584738497365,-21.3,0,0,0,0,0,52.38095238095239,NaN,NaN,56.031746031746046
1763161200,95179.99,95179.99,94012.45,94652.87,0,49.33096362796759,32.935738748010735,32.98051151199614,24.66185956795559,0,1,-1,49.33096362796759,32.935738748010735,32.98051151199614,24.66185956795559,-20.1,0,0,0,0,0,45.63492063492063,NaN,NaN,53.65079365079366
1763162100,94652.88,94792.1,94163.43,94324.25,0,48.10130825930168,32.91524181656987,32.31655373981632,14.008756392225163,0,1,-1,48.10130825930168,32.91524181656987,32.31655373981632,14.008756392225163,-11.7,0,0,0,0,0,45.23809523809524,NaN,NaN,50.79365079365081
1763163000,94324.51,94690.54,94196.46,94661.13,0,47.29359416129088,33.174852933477965,31.708592983041875,14.130274873038328,0,1,-1,47.29359416129088,33.174852933477965,31.708592983041875,14.130274873038328,-11.100000000000001,0,0,0,0,0,45.23809523809524,NaN,NaN,48.33333333333335
1763163900,94661.14,95000,94386,94594,0,44.98535588077059,33.47816843515146,31.192323886257604,18.09875068409327,0,1,-1,44.98535588077059,33.47816843515146,31.192323886257604,18.09875068409327,-10.8,0,0,0,0,0,43.25396825396825,NaN,NaN,46.34920634920637
1763164800,94594,95333,94558.49,95214.33,0,44.57054846880417,34.28097366151249,30.937591467114213,26.237252328859096,0,1,-1,44.57054846880417,34.28097366151249,30.937591467114213,26.237252328859096,-10.8,0,0,0,0,0,40.476190476190474,NaN,NaN,43.96825396825399
1763165700,95214.33,95414,95119.41,95365.25,0,46.495370866422974,35.71389179949355,30.979303441154475,37.583635903562055,0,1,-1,46.495370866422974,35.71389179949355,30.979303441154475,37.583635903562055,-11.100000000000001,0,0,0,0,0,44.44444444444444,NaN,NaN,43.73015873015875
1763166600,95365.24,95377.68,94893.16,94950,0,48.845812618846,36.835460669958145,31.173281586286947,33.69489740074033,0,1,-1,48.845812618846,36.835460669958145,31.173281586286947,33.69489740074033,-12.900000000000002,0,0,0,0,0,43.65079365079365,NaN,NaN,43.41269841269843
1763167500,94949.99,95174.36,94701.89,95149.35,0,52.58019804560055,37.89396343883898,31.541335134818972,30.51864558384788,0,1,-1,52.58019804560055,37.89396343883898,31.541335134818972,30.51864558384788,-12.3,0,0,0,0,0,44.44444444444444,NaN,NaN,43.25396825396827
1763168400,95149.35,95184.34,94750.77,95082.36,0,55.98404165070194,39.19607366235361,31.912764214204625,32.465883612953476,0,1,-1,55.98404165070194,39.19607366235361,31.912764214204625,32.465883612953476,-18.6,0,0,0,0,0,44.84126984126984,NaN,NaN,43.57142857142859
1763169300,95082.36,95314.51,95052.27,95117.65,0,59.11843163445499,40.17472706526941,32.141518730076115,31.999523341552223,0,1,-1,59.11843163445499,40.17472706526941,32.141518730076115,31.999523341552223,-23.1,0,0,0,0,0,43.65079365079365,NaN,NaN,44.20634920634922
1763170200,95117.65,95439.95,95117.64,95430.19,0,61.863282108884924,41.303244625226796,32.50556902015474,37.11668716494147,0,1,-1,61.863282108884924,41.303244625226796,32.50556902015474,37.11668716494147,-29.4,0,0,0,0,0,46.82539682539682,NaN,NaN,44.6825396825397
